file,width,height,name,class,xmin,ymin,xmax,ymax
IMG_5544.jpg,1440,1080,Oncelikli Yol (Priority road),17,451,458,483,487
IMG_5544.jpg,1440,1080,Oncelikli Yol (Priority road),17,946,444,981,475
IMG_5671.jpg,1440,1080,Oncelikli Yol (Priority road),17,324,478,362,519
IMG_5671.jpg,1440,1080,Oncelikli Yol (Priority road),17,1291,454,1341,500
IMG_2328.jpg,1080,1440,Sola Tehlikeli Viraj (Dangerous curve to the left),20,57,245,285,456
IMG_5460.jpg,1440,1080,Trafik Isiklari (Traffic signals),22,361,400,427,466
IMG_5460.jpg,1440,1080,Trafik Isiklari (Traffic signals),22,899,412,964,470
IMG_1699.jpg,1080,1440,Yaya Gecidi (Crosswalk),33,346,548,422,627
IMG_1662.jpg,1080,1440,EDS,38,540,692,571,718
IMG_1352.jpg,1080,1440,Buzlanma (Beware of ice/snow),7,626,542,681,594
IMG_1646.jpg,1080,1440,Ehli Hayvan Gecebilir (Animal crossing),32,516,610,540,634
IMG_1646.jpg,1080,1440,70km_h Hiz Limiti (Speed limit),4,518,629,536,649
IMG_1621.jpg,1080,1440,Sagdan Gidiniz (Keep right),19,405,656,472,721
IMG_5684.jpg,1440,1080,Sagdan Gidiniz (Keep right),19,239,362,301,417
IMG_1826.jpg,1080,1440,Saga Tehlikeli Viraj (Dangerous curve to the right),18,210,644,269,699
IMG_1826.jpg,1080,1440,Gecis Yasagi (No passing),13,222,690,266,732
IMG_1826.jpg,1080,1440,Saga Tehlikeli Viraj (Dangerous curve to the right),18,883,553,1017,666
IMG_1826.jpg,1080,1440,Gecis Yasagi (No passing),13,907,651,1000,744
IMG_1010.jpg,1080,1440,70km_h Hiz Limiti (Speed limit),4,622,433,696,510
IMG_1010.jpg,1080,1440,50km_h Hiz Limiti (Speed limit),2,701,431,773,510
IMG_1010.jpg,1080,1440,50km_h Hiz Limiti (Speed limit),2,780,426,848,504
IMG_5659.jpg,1440,1080,Oncelikli Yol (Priority road),17,975,498,1021,547
IMG_5272.jpg,1440,1080,Soldan Gidiniz (Keep left),21,934,457,969,495
IMG_5830.jpg,1440,1080,Soldan Gidiniz (Keep left),21,866,463,905,502
IMG_0926.jpg,1080,1440,Duz veya Sola Gidis (Go straight or left),10,205,578,266,643
IMG_5416.jpg,1440,1080,Duz veya Saga Gidis (Go straight or right),9,1212,469,1255,513
IMG_0747.jpg,1080,1440,Bir Sonraki Kavsakta Gecis Hakki (Right-of-way at the next intersection),6,356,629,449,710
IMG_1812.jpg,1080,1440,Saga Surekli Tehlikeli Viraj (Double curve-Right),15,440,659,500,710
IMG_1812.jpg,1080,1440,Gecis Yasagi (No passing),13,446,703,493,747
IMG_0859.jpg,1080,1440,Sagdan Gidiniz (Keep right),19,527,583,552,612
IMG_1269.jpg,1080,1440,Bir Sonraki Kavsakta Gecis Hakki (Right-of-way at the next intersection),6,634,575,715,642
IMG_1665.jpg,1080,1440,EDS,38,612,608,661,652
IMG_1437.jpg,1080,1440,Bir Sonraki Kavsakta Gecis Hakki (Right-of-way at the next intersection),6,558,445,664,532
IMG_5437.jpg,1440,1080,Yol Ver (Yield),25,368,368,482,466
IMG_5437.jpg,1440,1080,Yol Ver (Yield),25,1014,409,1062,452
IMG_5787.jpg,1440,1080,Duz veya Sola Gidis (Go straight or left),10,496,443,547,491
IMG_5367.jpg,1440,1080,Engebeli Yol (Bumpy road),11,882,394,948,464
IMG_5322.jpg,1440,1080,90km_h Hiz Limiti (Speed limit),5,886,408,909,430
IMG_1492.jpg,1080,1440,Bir Sonraki Kavsakta Gecis Hakki (Right-of-way at the next intersection),6,497,433,604,530
IMG_5823.jpg,1440,1080,Genel Uyari (General caution),14,931,406,968,442
IMG_5823.jpg,1440,1080,Engebeli Yol (Bumpy road),11,927,435,972,469
IMG_1062.jpg,1080,1440,Oncelikli Yol (Priority road),17,328,609,392,671
IMG_5466.jpg,1440,1080,Yaya Gecidi (Crosswalk),33,1053,388,1097,430
IMG_1792.jpg,1080,1440,Gecis Yasagi (No passing),13,425,703,450,726
IMG_5254.jpg,1440,1080,Duz veya Sola Gidis (Go straight or left),10,532,468,557,496
IMG_5254.jpg,1440,1080,Yol Ver (Yield),25,177,458,200,481
IMG_5254.jpg,1440,1080,70km_h Hiz Limiti (Speed limit),4,577,475,598,500
IMG_2008.jpg,1080,1440,Gevsek Yamac (Loose Slope),29,636,423,776,551
IMG_2524.jpg,1080,1440,Egimli Yol (Slop),39,633,110,772,253
IMG_5804.jpg,1440,1080,Engebeli Yol (Bumpy road),11,454,433,528,497
IMG_5804.jpg,1440,1080,Sagdan Gidiniz (Keep right),19,622,475,642,498
IMG_5842.jpg,1440,1080,Soldan Gidiniz (Keep left),21,712,466,739,496
IMG_5842.jpg,1440,1080,Duz veya Saga Gidis (Go straight or right),9,1166,449,1210,496
IMG_5842.jpg,1440,1080,Sagdan Gidiniz (Keep right),19,1086,457,1114,500
IMG_0894.jpg,1080,1440,Soldan Gidiniz (Keep left),21,547,659,596,704
IMG_5456.jpg,1440,1080,Sagdan Gidiniz (Keep right),19,537,445,559,471
IMG_1208.jpg,1080,1440,Bir Sonraki Kavsakta Gecis Hakki (Right-of-way at the next intersection),6,663,489,787,598
IMG_0957.jpg,1080,1440,Oncelikli Yol (Priority road),17,146,366,235,463
IMG_0957.jpg,1080,1440,Genel Uyari (General caution),14,164,457,226,516
IMG_5365.jpg,1440,1080,Engebeli Yol (Bumpy road),11,773,466,800,491
IMG_1107.jpg,1080,1440,Saga Tehlikeli Viraj (Dangerous curve to the right),18,569,472,696,585
IMG_1158.jpg,1080,1440,Bir Sonraki Kavsakta Gecis Hakki (Right-of-way at the next intersection),6,542,521,603,578
IMG_5494.jpg,1440,1080,Oncelikli Yol (Priority road),17,247,378,324,446
IMG_5517.jpg,1440,1080,Yaya Gecidi (Crosswalk),33,567,450,588,471
IMG_1882.jpg,1080,1440,Sola Tehlikeli Viraj (Dangerous curve to the left),20,695,640,773,717
IMG_0766.jpg,1080,1440,Oncelikli Yol (Priority road),17,92,703,177,788
IMG_1525.jpg,1080,1440,Gevsek Yamac (Loose Slope),29,679,537,746,602
IMG_1241.jpg,1080,1440,Engebeli Yol (Bumpy road),11,361,626,416,681
IMG_1241.jpg,1080,1440,50km_h Hiz Limiti (Speed limit),2,364,682,410,725
IMG_5286.jpg,1440,1080,Yol Ver (Yield),25,996,351,1056,401
IMG_1434.jpg,1080,1440,Buzlanma (Beware of ice/snow),7,731,532,897,683
IMG_20171217_153148.jpg,1440,1080,Buzlanma (Beware of ice/snow),7,504,547,584,625
IMG_2410.jpg,1080,1440,Sagdan Gidiniz (Keep right),19,551,524,586,557
IMG_0732.jpg,1080,1440,Sola Tehlikeli Viraj (Dangerous curve to the left),20,139,631,210,693
IMG_0732.jpg,1080,1440,Sola Tehlikeli Viraj (Dangerous curve to the left),20,611,633,664,684
IMG_1675.jpg,1080,1440,EDS,38,774,561,851,644
IMG_0929.jpg,1080,1440,70km_h Hiz Limiti (Speed limit),4,554,679,591,714
IMG_0929.jpg,1080,1440,Buzlanma (Beware of ice/snow),7,346,699,386,738
IMG_5634.jpg,1440,1080,Sagdan Gidiniz (Keep right),19,286,417,354,505
IMG_5634.jpg,1440,1080,Duz veya Saga Gidis (Go straight or right),9,343,421,429,524
IMG_2001.jpg,1080,1440,Sola Surekli Tehlikeli Viraj (Double curve-Right),36,378,576,483,670
IMG_5619.jpg,1440,1080,Yaya Gecidi (Crosswalk),33,498,445,529,476
IMG_5619.jpg,1440,1080,Yaya Gecidi (Crosswalk),33,944,453,970,481
IMG_0895.jpg,1080,1440,30km_h Hiz Limiti (Speed limit),1,546,680,617,739
IMG_0895.jpg,1080,1440,Sagdan Gidiniz (Keep right),19,222,711,252,738
IMG_0895.jpg,1080,1440,Genel Uyari (General caution),14,538,729,628,808
IMG_5336.jpg,1440,1080,30km_h Hiz Limiti (Speed limit),1,903,405,936,438
IMG_5776.jpg,1440,1080,Duz veya Sola Gidis (Go straight or left),10,500,370,533,404
IMG_1767.jpg,1080,1440,Engebeli Yol (Bumpy road),11,650,569,722,636
IMG_1767.jpg,1080,1440,50km_h Hiz Limiti (Speed limit),2,660,630,714,684
IMG_0712.jpg,1080,1440,Yol Calismasi (Road work),24,569,642,598,673
IMG_1697.jpg,1080,1440,Duz veya Sola Gidis (Go straight or left),10,359,841,409,891
IMG_5499.jpg,1440,1080,70km_h Hiz Limiti (Speed limit),4,1127,422,1158,456
IMG_1227.jpg,1080,1440,Sagdan Gidiniz (Keep right),19,519,646,571,699
IMG_1227.jpg,1080,1440,50km_h Hiz Limiti (Speed limit),2,969,717,997,743
IMG_1744.jpg,1080,1440,Soldan Gidiniz (Keep left),21,368,596,393,624
IMG_1744.jpg,1080,1440,Soldan Gidiniz (Keep left),21,418,580,453,619
IMG_1744.jpg,1080,1440,Soldan Gidiniz (Keep left),21,512,561,563,615
IMG_1149.jpg,1080,1440,70km_h Hiz Limiti (Speed limit),4,822,549,920,642
IMG_1428.jpg,1080,1440,Saga Tehlikeli Viraj (Dangerous curve to the right),18,428,468,528,555
IMG_1428.jpg,1080,1440,Bir Sonraki Kavsakta Gecis Hakki (Right-of-way at the next intersection),6,429,544,526,636
IMG_5457.jpg,1440,1080,Sagdan Gidiniz (Keep right),19,354,415,395,456
IMG_5817.jpg,1440,1080,Duz veya Sola Gidis (Go straight or left),10,460,407,532,477
IMG_5223.jpg,1440,1080,4_80 m den Yuksek Arac giremez (Vehicle higher than 4_80 m cannot enter),30,725,558,764,599
IMG_1061.jpg,1080,1440,Oncelikli Yol (Priority road),17,328,618,370,663
IMG_1087.jpg,1080,1440,Sola Tehlikeli Viraj (Dangerous curve to the left),20,473,469,533,526
IMG_5215.jpg,1440,1080,Genel Uyari (General caution),14,722,524,768,566
IMG_5215.jpg,1440,1080,Engebeli Yol (Bumpy road),11,724,556,769,596
IMG_1946.jpg,1080,1440,Saga Surekli Tehlikeli Viraj (Double curve-Right),15,620,692,708,784
IMG_5371.jpg,1440,1080,Yol Ver (Yield),25,392,373,442,419
IMG_5371.jpg,1440,1080,Yol Ver (Yield),25,815,390,856,434
IMG_5680.jpg,1440,1080,50km_h Hiz Limiti (Speed limit),2,1093,434,1185,514
IMG_2542.jpg,1080,1440,Kaygan yol (Slippery road),16,563,284,652,367
IMG_5293.jpg,1440,1080,Engebeli Yol (Bumpy road),11,962,425,1035,488
IMG_5553.jpg,1440,1080,Yaya Gecidi (Crosswalk),33,595,451,615,472
IMG_5553.jpg,1440,1080,Yaya Gecidi (Crosswalk),33,912,459,932,477
IMG_2324.jpg,1080,1440,Bir Sonraki Kavsakta Gecis Hakki (Right-of-way at the next intersection),6,479,235,593,339
IMG_2009.jpg,1080,1440,Saga Surekli Tehlikeli Viraj (Double curve-Right),15,412,660,509,743
IMG_2009.jpg,1080,1440,Buzlanma (Beware of ice/snow),7,418,740,522,819
IMG_0830.jpg,1080,1440,Sola Tehlikeli Viraj (Dangerous curve to the left),20,455,689,506,736
IMG_1242.jpg,1080,1440,50km_h Hiz Limiti (Speed limit),2,673,716,755,791
IMG_1015.jpg,1080,1440,Bir Sonraki Kavsakta Gecis Hakki (Right-of-way at the next intersection),6,552,439,621,508
IMG_5483.jpg,1440,1080,Yaya Gecidi (Crosswalk),33,377,442,414,476
IMG_5483.jpg,1440,1080,Yaya Gecidi (Crosswalk),33,1030,443,1075,483
IMG_0986.jpg,1080,1440,Genel Uyari (General caution),14,297,554,340,595
IMG_1535.jpg,1080,1440,Gecis Yasagi (No passing),13,930,555,990,620
IMG_1535.jpg,1080,1440,70km_h Hiz Limiti (Speed limit),4,929,624,985,685
IMG_1613.jpg,1080,1440,Sagdan Gidiniz (Keep right),19,518,646,561,688
IMG_1187.jpg,1080,1440,Bir Sonraki Kavsakta Gecis Hakki (Right-of-way at the next intersection),6,459,629,498,663
IMG_1861.jpg,1080,1440,Gecis Yasagi Sonu (End of no passing),12,486,700,530,748
IMG_1491.jpg,1080,1440,Bir Sonraki Kavsakta Gecis Hakki (Right-of-way at the next intersection),6,404,569,506,656
IMG_1442.jpg,1080,1440,Sola Tehlikeli Viraj (Dangerous curve to the left),20,450,464,643,624
IMG_1442.jpg,1080,1440,70km_h Hiz Limiti (Speed limit),4,486,612,625,741
IMG_1784.jpg,1080,1440,Gevsek Malzemeli Yol (Loose Material Road),31,630,671,684,728
IMG_1539.jpg,1080,1440,Gecis Yasagi (No passing),13,0,545,43,599
IMG_1539.jpg,1080,1440,50km_h Hiz Limiti (Speed limit),2,0,592,45,648
IMG_1539.jpg,1080,1440,Sagdan Gidiniz (Keep right),19,363,630,387,652
IMG_1539.jpg,1080,1440,Gecis Yasagi (No passing),13,826,563,874,614
IMG_1628.jpg,1080,1440,Saga Surekli Tehlikeli Viraj (Double curve-Right),15,508,647,535,672
IMG_1113.jpg,1080,1440,Sagdan Gidiniz (Keep right),19,343,475,432,578
IMG_0902.jpg,1080,1440,Sagdan Gidiniz (Keep right),19,478,586,509,620
IMG_1892.jpg,1080,1440,Sola Tehlikeli Viraj (Dangerous curve to the left),20,475,760,502,787
IMG_5465.jpg,1440,1080,Yaya Gecidi (Crosswalk),33,902,429,929,459
IMG_5418.jpg,1440,1080,Saga Tehlikeli Viraj (Dangerous curve to the right),18,812,439,845,471
IMG_1844.jpg,1080,1440,Sola Tehlikeli Viraj (Dangerous curve to the left),20,707,559,777,626
IMG_1775.jpg,1080,1440,Sagdan Gidiniz (Keep right),19,27,768,55,799
IMG_1775.jpg,1080,1440,Bir Sonraki Kavsakta Gecis Hakki (Right-of-way at the next intersection),6,556,676,644,753
IMG_1775.jpg,1080,1440,70km_h Hiz Limiti (Speed limit),4,569,743,638,802
IMG_5580.jpg,1440,1080,Yol Ver (Yield),25,459,409,531,476
IMG_5608.jpg,1440,1080,Yaya Gecidi (Crosswalk),33,976,464,999,484
IMG_1746.jpg,1080,1440,Soldan Gidiniz (Keep left),21,568,570,648,649
IMG_1619.jpg,1080,1440,Saga Surekli Tehlikeli Viraj (Double curve-Right),15,739,595,803,652
IMG_5586.jpg,1440,1080,70km_h Hiz Limiti (Speed limit),4,605,421,627,445
IMG_1877.jpg,1080,1440,Gevsek Yamac (Loose Slope),29,516,659,587,725
IMG_1877.jpg,1080,1440,Gecis Yasagi (No passing),13,532,723,584,774
IMG_5382.jpg,1440,1080,Egimli Yol (Slop),39,889,375,946,426
IMG_5670.jpg,1440,1080,Oncelikli Yol (Priority road),17,396,493,429,526
IMG_5670.jpg,1440,1080,Oncelikli Yol (Priority road),17,694,512,713,533
IMG_5670.jpg,1440,1080,Oncelikli Yol (Priority road),17,1207,470,1250,511
IMG_1804.jpg,1080,1440,Gecis Yasagi Sonu (End of no passing),12,653,640,712,696
IMG_5232.jpg,1440,1080,70km_h Hiz Limiti (Speed limit),4,341,467,381,510
IMG_0858.jpg,1080,1440,Sagdan Gidiniz (Keep right),19,400,566,443,610
IMG_0720.jpg,1080,1440,Sola Tehlikeli Viraj (Dangerous curve to the left),20,560,610,664,707
IMG_1186.jpg,1080,1440,Bir Sonraki Kavsakta Gecis Hakki (Right-of-way at the next intersection),6,375,637,398,657
IMG_1472.jpg,1080,1440,Yaya Gecidi (Crosswalk),33,413,473,461,521
IMG_1472.jpg,1080,1440,Sagdan Gidiniz (Keep right),19,670,511,703,541
IMG_1251.jpg,1080,1440,Bir Sonraki Kavsakta Gecis Hakki (Right-of-way at the next intersection),6,486,622,564,695
IMG_1733.jpg,1080,1440,Okul Gecidi (School passing),37,484,664,533,709
IMG_5317.jpg,1440,1080,EDS,38,1053,439,1089,472
IMG_1178.jpg,1080,1440,Oncelikli Yol (Priority road),17,263,551,296,587
IMG_1178.jpg,1080,1440,Sagdan Gidiniz (Keep right),19,354,573,374,592
IMG_1178.jpg,1080,1440,Oncelikli Yol (Priority road),17,735,554,769,586
IMG_1031.jpg,1080,1440,70km_h Hiz Limiti (Speed limit),4,616,531,676,591
IMG_1031.jpg,1080,1440,50km_h Hiz Limiti (Speed limit),2,679,526,740,589
IMG_1031.jpg,1080,1440,50km_h Hiz Limiti (Speed limit),2,743,524,802,585
IMG_1126.jpg,1080,1440,Saga Tehlikeli Viraj (Dangerous curve to the right),18,67,409,246,562
IMG_1126.jpg,1080,1440,Trafik Isiklari (Traffic signals),22,877,619,923,666
IMG_2049.jpg,1080,1440,Gecis Yasagi (No passing),13,652,626,712,689
IMG_5304.jpg,1440,1080,EDS,38,1065,447,1110,491
IMG_5531.jpg,1440,1080,Oncelikli Yol (Priority road),17,294,395,347,446
IMG_1177.jpg,1080,1440,50km_h Hiz Limiti (Speed limit),2,590,475,679,570
IMG_20171217_150325.jpg,1440,1080,Ehli Hayvan Gecebilir (Animal crossing),32,1060,465,1108,510
IMG_0931.jpg,1080,1440,50km_h Hiz Limiti (Speed limit),2,456,690,486,720
IMG_0931.jpg,1080,1440,Duraklamak ve Parketmek Yasaktir (No stoping and parking),34,941,575,976,615
IMG_5583.jpg,1440,1080,Her Iki Yandan gidiniz (Go from both sides),35,827,484,847,504
IMG_5583.jpg,1440,1080,Genel Uyari (General caution),14,918,452,938,476
IMG_5583.jpg,1440,1080,Engebeli Yol (Bumpy road),11,921,468,939,486
IMG_5554.jpg,1440,1080,Yaya Gecidi (Crosswalk),33,534,439,560,466
IMG_5554.jpg,1440,1080,Yaya Gecidi (Crosswalk),33,987,446,1012,472
IMG_1571.jpg,1080,1440,Engebeli Yol (Bumpy road),11,441,851,465,874
IMG_1571.jpg,1080,1440,50km_h Hiz Limiti (Speed limit),2,441,867,463,889
IMG_1511.jpg,1080,1440,Bir Sonraki Kavsakta Gecis Hakki (Right-of-way at the next intersection),6,674,461,850,619
IMG_5783.jpg,1440,1080,Her Iki Yandan gidiniz (Go from both sides),35,1010,490,1035,516
IMG_0752.jpg,1080,1440,Yayalar (Pedestrians),23,707,652,815,743
IMG_0752.jpg,1080,1440,Engebeli Yol (Bumpy road),11,734,735,804,800
IMG_1393.jpg,1080,1440,Sola Tehlikeli Viraj (Dangerous curve to the left),20,10,734,143,860
IMG_5709.jpg,1440,1080,Yaya Gecidi (Crosswalk),33,912,513,940,540
IMG_1485.jpg,1080,1440,Sagdan Gidiniz (Keep right),19,545,566,588,608
IMG_5329.jpg,1440,1080,50km_h Hiz Limiti (Speed limit),2,913,411,943,439
IMG_5330.jpg,1440,1080,50km_h Hiz Limiti (Speed limit),2,996,390,1038,432
IMG_1821.jpg,1080,1440,Sola Tehlikeli Viraj (Dangerous curve to the left),20,620,678,709,764
IMG_1423.jpg,1080,1440,Yaya Gecidi (Crosswalk),33,709,511,847,635
IMG_1273.jpg,1080,1440,Egimli Yol (Slop),39,497,566,547,612
IMG_5307.jpg,1440,1080,Trafik Isiklari (Traffic signals),22,568,434,622,487
IMG_5307.jpg,1440,1080,Trafik Isiklari (Traffic signals),22,1015,456,1061,497
IMG_1640.jpg,1080,1440,Bir Sonraki Kavsakta Gecis Hakki (Right-of-way at the next intersection),6,359,572,464,671
IMG_1682.jpg,1080,1440,EDS,38,701,509,794,594
IMG_0716.jpg,1080,1440,Soldan Gidiniz (Keep left),21,657,784,722,839
IMG_1364.jpg,1080,1440,Bir Sonraki Kavsakta Gecis Hakki (Right-of-way at the next intersection),6,449,541,474,567
IMG_1364.jpg,1080,1440,Saga Tehlikeli Viraj (Dangerous curve to the right),18,558,509,606,556
IMG_20171217_150502.jpg,1440,1080,Gecis Yasagi Sonu (End of no passing),12,455,583,501,626
IMG_5543.jpg,1440,1080,Trafik Isiklari (Traffic signals),22,1129,418,1224,500
IMG_5348.jpg,1440,1080,Duz veya Sola Gidis (Go straight or left),10,605,399,625,423
IMG_5348.jpg,1440,1080,Duz veya Saga Gidis (Go straight or right),9,1036,392,1067,425
IMG_5630.jpg,1440,1080,U Donusu Yasak (U Turn is not allowed),28,297,485,330,518
IMG_5630.jpg,1440,1080,Duz veya Saga Gidis (Go straight or right),9,1040,528,1061,552
IMG_1548.jpg,1080,1440,Gevsek Yamac (Loose Slope),29,872,538,953,606
IMG_1548.jpg,1080,1440,Soldan Gidiniz (Keep left),21,610,601,634,625
IMG_1422.jpg,1080,1440,Yayalar (Pedestrians),23,613,541,657,582
IMG_5793.jpg,1440,1080,Engebeli Yol (Bumpy road),11,572,488,604,516
IMG_5793.jpg,1440,1080,Genel Uyari (General caution),14,340,402,404,462
IMG_5793.jpg,1440,1080,30km_h Hiz Limiti (Speed limit),1,344,459,396,507
IMG_1679.jpg,1080,1440,EDS,38,523,661,555,691
IMG_0685.jpg,1440,1080,Sagdan Gidiniz (Keep right),19,896,475,944,526
IMG_0995.jpg,1080,1440,Kaygan yol (Slippery road),16,37,613,86,652
IMG_0995.jpg,1080,1440,Kaygan yol (Slippery road),16,611,555,667,605
IMG_1762.jpg,1080,1440,Okul Gecidi (School passing),37,528,589,594,650
IMG_1762.jpg,1080,1440,50km_h Hiz Limiti (Speed limit),2,544,642,578,679
IMG_5421.jpg,1440,1080,Sola Tehlikeli Viraj (Dangerous curve to the left),20,1229,212,1427,389
IMG_0864.jpg,1080,1440,Bir Sonraki Kavsakta Gecis Hakki (Right-of-way at the next intersection),6,602,568,694,647
IMG_1461.jpg,1080,1440,50km_h Hiz Limiti (Speed limit),2,381,622,418,661
IMG_0801.jpg,1080,1440,Sagdan Gidiniz (Keep right),19,143,626,169,656
IMG_0801.jpg,1080,1440,Bir Sonraki Kavsakta Gecis Hakki (Right-of-way at the next intersection),6,593,582,663,643
IMG_1320.jpg,1080,1440,Gevsek Yamac (Loose Slope),29,878,464,999,570
IMG_2571.jpg,1080,1440,Gevsek Malzemeli Yol (Loose Material Road),31,547,45,629,116
IMG_2571.jpg,1080,1440,50km_h Hiz Limiti (Speed limit),2,562,111,618,166
IMG_1986.jpg,1080,1440,Sola Surekli Tehlikeli Viraj (Double curve-Right),36,552,632,683,758
IMG_1128.jpg,1080,1440,Trafik Isiklari (Traffic signals),22,929,463,1079,610
IMG_5772.jpg,1440,1080,30km_h Hiz Limiti (Speed limit),1,509,400,541,433
IMG_1967.jpg,1080,1440,Bir Sonraki Kavsakta Gecis Hakki (Right-of-way at the next intersection),6,642,636,785,763
IMG_2382.jpg,1080,1440,Yaya Gecidi (Crosswalk),33,532,402,619,472
IMG_1122.jpg,1080,1440,Trafik Isiklari (Traffic signals),22,210,626,255,666
IMG_1612.jpg,1080,1440,Kaygan yol (Slippery road),16,715,665,799,743
IMG_1438.jpg,1080,1440,Bir Sonraki Kavsakta Gecis Hakki (Right-of-way at the next intersection),6,662,407,818,552
IMG_1224.jpg,1080,1440,Bir Sonraki Kavsakta Gecis Hakki (Right-of-way at the next intersection),6,827,405,1016,591
IMG_1270.jpg,1080,1440,Bir Sonraki Kavsakta Gecis Hakki (Right-of-way at the next intersection),6,900,472,1055,609
IMG_1354.jpg,1080,1440,Sola Tehlikeli Viraj (Dangerous curve to the left),20,423,525,462,561
IMG_1076.jpg,1080,1440,Oncelikli Yol (Priority road),17,211,809,304,904
IMG_1842.jpg,1080,1440,Bir Sonraki Kavsakta Gecis Hakki (Right-of-way at the next intersection),6,678,581,744,641
IMG_1842.jpg,1080,1440,Egimli Yol (Slop),39,677,634,747,692
IMG_1705.jpg,1080,1440,Oncelikli Yol (Priority road),17,454,731,486,765
IMG_1705.jpg,1080,1440,Oncelikli Yol (Priority road),17,898,739,930,779
IMG_1705.jpg,1080,1440,Zorunlu Doner Kavsak (Roundabout mandatory),26,930,743,974,780
IMG_1705.jpg,1080,1440,Duraklamak ve Parketmek Yasaktir (No stoping and parking),34,934,771,971,807
IMG_2030.jpg,1080,1440,50km_h Hiz Limiti (Speed limit),2,539,556,630,660
IMG_1869.jpg,1080,1440,Sola Surekli Tehlikeli Viraj (Double curve-Right),36,818,569,905,649
IMG_1852.jpg,1080,1440,Gecis Yasagi Sonu (End of no passing),12,641,620,684,660
IMG_1626.jpg,1080,1440,Sagdan Gidiniz (Keep right),19,649,641,676,670
IMG_1738.jpg,1080,1440,Bir Sonraki Kavsakta Gecis Hakki (Right-of-way at the next intersection),6,0,619,69,683
IMG_1738.jpg,1080,1440,Bir Sonraki Kavsakta Gecis Hakki (Right-of-way at the next intersection),6,516,631,573,684
IMG_1738.jpg,1080,1440,70km_h Hiz Limiti (Speed limit),4,740,705,805,764
IMG_0955.jpg,1080,1440,Oncelikli Yol (Priority road),17,111,747,187,819
IMG_0835.jpg,1080,1440,50km_h Hiz Limiti (Speed limit),2,733,608,776,650
IMG_1214.jpg,1080,1440,Bir Sonraki Kavsakta Gecis Hakki (Right-of-way at the next intersection),6,642,573,784,700
IMG_1530.jpg,1080,1440,Yol Calismasi (Road work),24,498,471,540,514
IMG_1509.jpg,1080,1440,Genel Uyari (General caution),14,622,622,719,715
IMG_2360.jpg,1080,1440,Bir Sonraki Kavsakta Gecis Hakki (Right-of-way at the next intersection),6,551,266,716,410
IMG_1794.jpg,1080,1440,Gecis Yasagi Sonu (End of no passing),12,515,590,583,653
IMG_5209.jpg,1440,1080,Genel Uyari (General caution),14,721,497,766,540
IMG_5209.jpg,1440,1080,Engebeli Yol (Bumpy road),11,719,534,764,582
IMG_5819.jpg,1440,1080,Okul Gecidi (School passing),37,449,421,494,463
IMG_5819.jpg,1440,1080,Genel Uyari (General caution),14,566,409,618,451
IMG_5819.jpg,1440,1080,Engebeli Yol (Bumpy road),11,570,442,615,478
IMG_5819.jpg,1440,1080,Her Iki Yandan gidiniz (Go from both sides),35,1089,454,1121,487
IMG_1038.jpg,1080,1440,Trafik Isiklari (Traffic signals),22,734,515,814,581
IMG_1170.jpg,1080,1440,Trafik Isiklari (Traffic signals),22,525,566,598,629
IMG_1940.jpg,1080,1440,Gevsek Yamac (Loose Slope),29,571,689,646,759
IMG_0915.jpg,1080,1440,Yol Ver (Yield),25,242,658,301,720
IMG_1369.jpg,1080,1440,Buzlanma (Beware of ice/snow),7,540,542,619,618
IMG_1904.jpg,1080,1440,Gevsek Yamac (Loose Slope),29,560,630,618,680
IMG_1904.jpg,1080,1440,Gecis Yasagi (No passing),13,570,675,611,716
IMG_5398.jpg,1440,1080,Trafik Isiklari (Traffic signals),22,947,357,1037,443
IMG_5387.jpg,1440,1080,Trafik Isiklari (Traffic signals),22,509,398,541,429
IMG_5387.jpg,1440,1080,U Donusu (U-turn),27,517,423,534,442
IMG_5387.jpg,1440,1080,Trafik Isiklari (Traffic signals),22,842,393,883,427
IMG_5387.jpg,1440,1080,U Donusu (U-turn),27,851,420,871,443
IMG_2317.jpg,1080,1440,Engebeli Yol (Bumpy road),11,717,169,894,329
IMG_1676.jpg,1080,1440,EDS,38,499,687,525,710
IMG_0758.jpg,1080,1440,Trafik Isiklari (Traffic signals),22,627,657,698,723
IMG_5214.jpg,1440,1080,Engebeli Yol (Bumpy road),11,805,495,865,547
IMG_1133.jpg,1080,1440,Sagdan Gidiniz (Keep right),19,259,430,395,566
IMG_1998.jpg,1080,1440,Gecis Yasagi (No passing),13,501,524,620,643
IMG_1998.jpg,1080,1440,Buzlanma (Beware of ice/snow),7,500,636,630,741
IMG_1453.jpg,1080,1440,Sagdan Gidiniz (Keep right),19,19,716,50,751
IMG_1453.jpg,1080,1440,50km_h Hiz Limiti (Speed limit),2,494,680,531,712
IMG_5683.jpg,1440,1080,Sagdan Gidiniz (Keep right),19,464,432,493,468
IMG_1074.jpg,1080,1440,Trafik Isiklari (Traffic signals),22,125,858,184,914
IMG_1392.jpg,1080,1440,Buzlanma (Beware of ice/snow),7,283,591,486,790
IMG_1659.jpg,1080,1440,EDS,38,481,617,514,649
IMG_5217.jpg,1440,1080,Genel Uyari (General caution),14,804,443,864,495
IMG_0996.jpg,1080,1440,Kaygan yol (Slippery road),16,800,401,933,509
